dyadid,year,ccode,ctry,conflictid,sidea2nd,side_b,sideb2nd,rebbest2010,lnintv_ratiolag,lnratio_scale,multreb,lnbdbest,lnarea,age,lagpolityalt,laggdpper,lnlagtpop,lngov,lagrebdum2010,lagreb2010
353,1993,702,Tajikistan,200,"Russia (Soviet Union), Uzbekistan",UTO,,0,-1.9459101,-.40546507,0,7.2406502,10.57063,1,-6,7.6430035,8.62533,0,0,0
353,1994,702,Tajikistan,200,"Russia (Soviet Union), Uzbekistan",UTO,,0,-1.9459101,-.40546507,0,5.9135032,10.57063,2,-6,7.6223412,8.6372843,0,0,0
353,1995,702,Tajikistan,200,Russia (Soviet Union),UTO,,0,-1.9459101,0,0,6.3885608,10.57063,3,-6,7.6335244,8.656085,0,0,0
353,1996,702,Tajikistan,200,Russia (Soviet Union),UTO,,0,-3.3322046,-.1823215,0,6.6025882,10.57063,4,-6,7.2558312,8.6718006,0,0,0
353,1997,,,,,,,0,,,,,,,,,,0,0,0
353,1998,,,,,,,0,,,,,,,,,,0,0,0
355,1989,750,India,169,,Kashmir Insurgents,,0,,-5.3322186,1,3.258096,11.91289,5,8,7.212368,13.59299,0,,
355,1990,750,India,169,,Kashmir Insurgents,,59,0,-4.3820267,1,6.9911771,11.91289,6,8,7.2751374,13.61399,3.4965076,0,0
355,1991,750,India,169,,Kashmir Insurgents,,0,0,-4.4510193,1,6.9157228,11.91289,7,8,7.3540616,13.63482,0,1,59
355,1992,750,India,169,,Kashmir Insurgents,,0,0,-4.4159284,1,6.9679089,11.91289,8,8,7.3672285,13.65494,0,0,0
355,1993,750,India,169,,Kashmir Insurgents,,34,0,-4.2165122,1,7.059618,11.91289,9,8,7.4092336,13.67374,4.0430512,0,0
355,1994,750,India,169,,Kashmir Insurgents,,0,0,-4.3174882,1,6.8416162,11.91289,10,8,7.46206,13.69211,0,1,34
355,1995,750,India,169,,Kashmir Insurgents,,37,0,-4.3720765,1,6.5323339,11.91289,11,8,7.5113058,13.7101,0,0,0
355,1996,750,India,169,,Kashmir Insurgents,,121,0,-4.3720765,1,6.2025361,11.91289,12,9,7.587564,13.72774,0,1,37
355,1997,750,India,169,,Kashmir Insurgents,,63,0,-4.6177487,1,6.3171649,11.91289,13,9,7.6276369,13.75315,0,1,121
355,1998,750,India,169,,Kashmir Insurgents,,251,0,-4.6697087,1,5.8289461,11.91289,14,9,7.6846876,13.7697,0,1,63
355,1999,750,India,169,,Kashmir Insurgents,,239,0,-4.6347709,1,7.5918622,11.91289,15,9,7.7490163,13.79757,0,1,251
355,2000,750,India,169,,Kashmir Insurgents,,321,0,-4.5251274,1,7.05445,11.91289,16,9,7.8401713,13.81356,0,1,239
355,2001,750,India,169,,Kashmir Insurgents,,240,0,-4.1804471,1,7.059618,11.91289,17,9,7.8799915,13.82908,0,1,321
355,2002,750,India,169,,Kashmir Insurgents,,436,0,-4.1430097,1,7.3138871,11.91289,18,9,7.9320245,13.84984,3.8501475,1,240
355,2003,750,India,169,,Kashmir Insurgents,,242,0,-4.3887157,1,7.1284962,11.91289,19,9,7.9816136,13.8655,0,1,436
355,2004,750,India,169,,Kashmir Insurgents,,136,0,-4.3954496,1,7.0343881,11.91289,20,9,8.0748138,13.88136,3.5553482,1,242
355,2005,750,India,169,,Kashmir Insurgents,,306,0,-4.7105308,1,6.9536839,11.91289,21,9,8.1650791,13.89687,0,1,136
355,2006,750,India,169,,Kashmir Insurgents,,398,0,-4.1043949,1,6.555357,11.91289,22,9,,13.91202,3.2580965,1,306
355,2007,750,India,169,,Kashmir Insurgents,,50,0,-4.1723061,1,6.3099179,11.91289,23,9,,13.92681,3.5263605,1,398
355,2008,750,India,169,,Kashmir Insurgents,,37,0,-4.4022293,1,6.1290498,11.91289,24,9,,13.94128,0,1,50
357,1989,360,Romania,175,,National Salvation Front,,0,,2.0149031,0,5.2832041,12.05502,0,-8,8.5047722,10.04559,5.1929569,,
360,2001,2,United States of America,224,"Australia, Canada, France, Germany, Italy, Poland, Turkey, United Kingdom","al-Qaida (Afghanistan-Pakistan, Iraq)",,2668,,-6.0715075,0,7.3689699,12.2171,0,10,10.444779,12.53666,0,0,0
360,2002,2,United States of America,224,"Afghanistan, Australia, Canada, Denmark, France, Germany, Greece, Italy, Japan, Jordan, Lithuania, Netherlands, New Zealand, Norway, Pakistan, Poland, Romania, Spain, Turkey, United Kingdom","al-Qaida (Afghanistan-Pakistan, Iraq)",,0,-2.3978953,-6.0715075,1,6.5666718,13.17312,1,10,10.46617,12.56064,0,1,2668
360,2003,2,United States of America,224,,"al-Qaida (Afghanistan-Pakistan, Iraq)",,52,-2.1972246,-6.0715075,1,0,13.17312,2,10,10.489744,12.57033,0,0,0
360,2004,2,United States of America,224,"Afghanistan, Belgium, Canada, Czech Republic, France, Germany, Italy, Pakistan, Poland, Portugal, Romania, Saudi Arabia, Slovakia, Spain, United Kingdom","al-Qaida (Afghanistan-Pakistan, Iraq)",,28,-2.1972246,-6.0715075,1,5.771441,13.17312,3,10,10.527106,12.57918,4.6249728,1,52
360,2005,2,United States of America,224,"Belgium, Canada, Croatia, Denmark, Estonia, France, Italy, Kuwait, Netherlands, Norway, Pakistan, Poland, Romania, Saudi Arabia, Slovakia, Spain, United Kingdom","al-Qaida (Afghanistan-Pakistan, Iraq)",,0,-2.1972246,-6.0715075,1,4.6151199,13.17312,4,10,10.584949,12.58858,3.8918202,1,28
360,2006,2,United States of America,224,"Afghanistan, Pakistan, Saudi Arabia, United Kingdom","al-Qaida (Afghanistan-Pakistan, Iraq)",,0,-2.1972246,-6.0715075,1,5.2574949,13.17312,5,10,,12.59776,3.8501475,0,0
360,2007,2,United States of America,224,"Afghanistan, Pakistan, Saudi Arabia, United Kingdom","al-Qaida (Afghanistan-Pakistan, Iraq)",,0,-2.3978953,-6.0715075,1,5.036952,13.17312,6,10,,12.60738,3.9702919,0,0
360,2008,2,United States of America,224,"Afghanistan, Pakistan, Romania","al-Qaida (Afghanistan-Pakistan, Iraq)",,0,-4.3944492,-6.0715075,1,5.209486,13.17312,7,10,,12.61693,0,0,0
361,1991,373,Azerbaijan,193,,Republic of Nagorno-Karabakh,Armenia,0,,,1,3.583519,8.2987862,0,0,,,0,0,0
361,1992,373,Azerbaijan,193,,Republic of Nagorno-Karabakh,Armenia,161,,-1.6549002,0,7.586803,8.2987862,1,-3,7.9337969,8.8800287,0,0,0
361,1993,373,Azerbaijan,193,,Republic of Nagorno-Karabakh,Armenia,0,3.713572,-1.3217559,1,7.0449052,8.2987862,2,1,7.9568272,8.8952188,0,1,161
361,1994,373,Azerbaijan,193,,Republic of Nagorno-Karabakh,,0,3.0445225,-1.7227665,0,7.2943769,8.2987862,3,-3,7.9796815,8.9049025,0,0,0
361,2005,373,Azerbaijan,193,,Republic of Nagorno-Karabakh,Armenia,0,,-1.2452158,0,3.2958369,8.2987862,14,-7,,9.0248537,0,0,0
362,1993,373,Azerbaijan,201,,Husseinov Military Faction,,0,,-1.3217559,1,4.3174882,10.67462,0,1,7.9568272,8.8952188,0,0,0
363,1999,704,Uzbekistan,221,,MIU,,0,,,1,4.0430508,10.67462,0,-9,8.0880737,10.0679,0,0,0
363,2000,704,Uzbekistan,221,Kyrgyzstan,MIU,,0,0,-4.0775375,0,5.32301,8.5867071,1,-9,8.1568804,10.08339,0,0,0
364,1989,811,Cambodia,103,Vietnam,Khmer Rouge/PDK,,0,,-.56087917,1,6.7080841,11.7847,22,0,7.6299129,9.0084686,0,0,0
364,1990,811,Cambodia,103,,Khmer Rouge/PDK,,103,-4.1431346,-.6842584,1,5.703783,11.7847,23,0,7.5546284,9.0395517,0,0,0
364,1991,811,Cambodia,103,,Khmer Rouge/PDK,,92,0,-.6842584,1,5.3981628,11.7847,24,1,7.6160717,9.0557899,0,1,103
364,1992,811,Cambodia,103,,Khmer Rouge/PDK,,73,0,-1.288839,0,4.7791228,11.7847,25,1,7.5917153,9.0833015,0,1,92
364,1993,811,Cambodia,103,,Khmer Rouge/PDK,,187,0,-1.9169225,0,5.5947108,11.7847,26,1,7.5513024,9.1109619,0,1,73
364,1994,811,Cambodia,103,,Khmer Rouge/PDK,,105,0,-2.4277482,0,6.1420369,11.7847,27,1,7.5431991,9.1386299,0,1,187
364,1995,811,Cambodia,103,,Khmer Rouge/PDK,,29,0,-2.6100698,0,6.5496511,11.7847,28,1,7.5265613,9.1661797,0,1,105
364,1996,811,Cambodia,103,,Khmer Rouge/PDK,,53,0,-2.9957323,0,6.6707659,11.7847,29,1,7.5717669,9.1938047,0,1,29
364,1997,811,Cambodia,103,,Khmer Rouge/PDK,,0,0,-3.6924446,0,6.05444,11.7847,30,1,7.6090341,9.2372742,0,1,53
364,1998,811,Cambodia,103,,Khmer Rouge/PDK,,25,0,-4.2413268,0,5.4638319,11.7847,31,-7,7.6554666,9.2606525,0,0,0
366,1991,230,Spain,147,,ETA,,0,,-4.6697087,0,3.7612,9.7576971,23,10,9.4598131,10.57026,0,0,0
366,1992,230,Spain,147,,ETA,,0,0,-4.5397425,0,3.2958369,9.7576971,24,10,9.5179195,10.56926,0,0,0
367,1992,359,Moldova,199,,Dniestr Republic,,0,,0,0,6.3733201,8.2543793,1,5,7.8034348,8.3809156,0,0,0
368,1999,365,Russia,220,,Republic of Dagestan (Whabists),,0,,-4.1997051,1,4.4308171,11.20701,0,3,8.8565674,11.90114,5.7430034,0,0
370,1990,365,Soviet Union,181,,Government of Armenia and ANM,,0,,-1.9278917,0,4.1271338,8.2166548,0,0,9.0802317,12.56943,0,0,0
370,1991,365,Soviet Union,181,,Government of Armenia and ANM,,0,0,-1.9278917,0,5.3981628,8.2166548,1,0,9.2473888,12.54733,3.6109178,0,0
373,1990,365,Soviet Union,182,,Azerbaijani Popular Front,,0,,,1,4.7957911,11.38482,0,0,9.0802317,12.56943,0,0,0
375,1994,678,Yemen Arab Republic,207,,Democratic Republic of Yemen,,0,,-.33647212,0,7.3078728,11.64233,0,0,6.7204614,,0,0,0
376,1989,660,Lebanon,63,Syria,Lebanese Army,,0,,1.060872,1,6.558198,8.2503624,0,0,7.9069157,7.8473721,0,,
376,1990,660,Lebanon,63,Syria,Lebanese Army,,0,-3.4339871,.18232159,0,6.5525079,8.2503624,1,0,7.9441376,7.83992,0,0,0
377,1989,666,Israel,37,,Fatah,,0,,,1,4.0073328,10.03072,24,9,9.4152079,8.39886,4.1896548,,
377,1990,666,Israel,37,,Fatah,,0,0,-2.8693182,1,3.401197,10.03072,25,9,9.4221354,8.4158249,0,0,0
377,1991,666,Israel,37,,Fatah,,0,0,-3.0853443,1,3.367296,10.03072,26,9,9.517952,8.4467707,0,0,0
377,1992,666,Israel,37,,Fatah,,0,0,-3.0853443,1,3.526361,10.03072,27,9,9.5855913,8.5069408,0,0,0
377,2000,666,Israel,37,,Fatah,,0,,-1.5404451,1,4.356709,10.03072,35,10,9.9345579,8.7162085,0,0,0
377,2001,666,Israel,37,,Fatah/AMB,,0,0,-1.4475253,1,5.3890719,10.03072,36,10,10.009508,8.7350426,3.6375861,0,0
377,2002,666,Israel,37,,Fatah/AMB,,0,0,-1.6274565,1,6.025866,10.03072,37,10,10.00422,8.7701283,3.8286414,0,0
377,2003,666,Israel,37,,Fatah/AMB,,0,0,-1.6274565,1,5.7301002,10.03072,38,10,9.9891396,8.7902689,3.6635616,0,0
377,2004,666,Israel,37,,Fatah/AMB,,0,0,-4.0073333,1,5.891644,10.03072,39,10,9.9979353,8.8083687,3.4657359,0,0
377,2005,666,Israel,37,,Fatah/AMB,,0,0,-3.8531826,1,4.7874918,10.03072,40,10,10.028792,8.8260002,3.3322046,0,0
377,2006,666,Israel,37,,Fatah/AMB,,0,0,-2.3651054,1,5.7960582,10.03072,41,10,,8.8436155,5.209486,0,0
377,2007,666,Israel,37,,Fatah/AMB,,0,0,-2.5802166,1,5.6094718,10.03072,42,10,,8.8613501,0,0,0
378,1989,811,Cambodia,103,Vietnam,KPNLF,,0,,-.56087917,1,6.7080841,11.7847,10,0,7.6299129,9.0084686,0,,
378,1990,811,Cambodia,103,,KPNLF,,0,-4.1431346,-.6842584,1,5.703783,11.7847,11,0,7.5546284,9.0395517,0,0,0
378,1991,811,Cambodia,103,,KPNLF,,0,0,-.6842584,1,5.3981628,11.7847,12,1,7.6160717,9.0557899,0,0,0
379,1989,811,Cambodia,103,Vietnam,FUNCINPEC/ANS,,0,,-.56087917,1,6.7080841,11.7847,7,0,7.6299129,9.0084686,0,,
379,1990,811,Cambodia,103,,FUNCINPEC/ANS,,0,-4.1431346,-.6842584,1,5.703783,11.7847,8,0,7.5546284,9.0395517,0,0,0
379,1991,811,Cambodia,103,,FUNCINPEC/ANS,,0,0,-.6842584,1,5.3981628,11.7847,9,1,7.6160717,9.0557899,0,0,0
379,1997,,,,,,,0,,,,,,,,,,5.2983174,0,0
380,1995,666,Israel,37,,PIJ,,0,,-3.8700588,1,3.5553479,10.03072,8,9,9.7509336,8.5939693,0,0,0
380,2002,666,Israel,37,,PIJ,,31,,-1.6094379,1,6.025866,10.03072,15,10,10.00422,8.7701283,3.8286414,1,37
380,2003,666,Israel,37,,PIJ,,0,0,-1.6094379,1,5.7301002,10.03072,16,10,9.9891396,8.7902689,3.6635616,1,31
380,2004,666,Israel,37,,PIJ,,0,0,-4.0073333,1,5.891644,10.03072,17,10,9.9979353,8.8083687,3.4657359,0,0
380,2005,666,Israel,37,,PIJ,,30,0,-3.8531826,1,4.7874918,10.03072,18,10,10.028792,8.8260002,3.3322046,0,0
380,2006,666,Israel,37,,PIJ,,0,0,-2.3651054,1,5.7960582,10.03072,19,10,,8.8436155,5.209486,1,30
380,2007,666,Israel,37,,PIJ,,0,0,-2.5802166,1,5.6094718,10.03072,20,10,,8.8613501,0,0,0
380,2008,666,Israel,37,,PIJ,,0,0,-2.4616497,1,6.5012898,10.03072,21,10,,8.879055,0,0,0
381,1993,666,Israel,37,,Hamas,,0,,-2.7909379,1,3.871201,10.03072,4,9,9.6429377,8.5416908,0,0,0
381,1994,666,Israel,37,,Hamas,,55,0,-3.953572,1,3.806663,10.03072,5,9,9.6763611,8.5680761,0,0,0
381,2001,666,Israel,37,,Hamas,,55,,-1.4475253,1,5.3890719,10.03072,12,10,10.009508,8.7350426,3.6375861,0,0
381,2002,666,Israel,37,,Hamas,,135,0,-1.6274565,1,6.025866,10.03072,13,10,10.00422,8.7701283,3.8286414,1,55
381,2003,666,Israel,37,,Hamas,,79,0,-1.6274565,1,5.7301002,10.03072,14,10,9.9891396,8.7902689,3.6635616,1,135
381,2004,666,Israel,37,,Hamas,,35,0,-4.0073333,1,5.891644,10.03072,15,10,9.9979353,8.8083687,3.4657359,1,79
381,2005,666,Israel,37,,Hamas,,0,0,-3.8531826,1,4.7874918,10.03072,16,10,10.028792,8.8260002,3.3322046,1,35
381,2006,666,Israel,37,,Hamas,,0,0,-2.3651054,1,5.7960582,10.03072,17,10,,8.8436155,5.209486,0,0
381,2007,666,Israel,37,,Hamas,,0,0,-2.5802166,1,5.6094718,10.03072,18,10,,8.8613501,0,0,0
381,2008,666,Israel,37,,Hamas,,0,0,-2.4616497,1,6.5012898,10.03072,19,10,,8.879055,0,0,0
382,1989,812,Laos,65,,ULNLF,,0,,-2.9267395,0,3.4339869,11.8958,13,-7,6.6959968,8.2796974,0,,
382,1990,812,Laos,65,,ULNLF,,0,0,-2.9267395,0,3.8286409,11.8958,14,-7,6.8362055,8.3118896,0,0,0
383,1989,660,Lebanon,63,Syria,Lebanese Front,,0,,1.060872,1,6.558198,8.2503624,4,0,7.9069157,7.8473721,0,,
387,1989,750,India,156,,Sikh insurgents,,140,,-5.3322186,1,6.9911771,11.01042,8,8,7.212368,13.59299,0,,
387,1990,750,India,156,,Sikh insurgents,,296,0,-4.3820267,1,6.9431219,11.01042,9,8,7.2751374,13.61399,3.4965076,1,140
387,1991,750,India,156,,Sikh insurgents,,433,0,-4.4510193,1,7.306531,11.01042,10,8,7.3540616,13.63482,0,1,296
387,1992,750,India,156,,Sikh insurgents,,445,0,-4.4159284,1,7.0003338,11.01042,11,8,7.3672285,13.65494,0,1,433
387,1993,750,India,156,,Sikh insurgents,,34,0,-4.2165122,1,4.234107,11.01042,12,8,7.4092336,13.67374,4.0430512,1,445
405,1989,750,India,29,,Naxalites/PWG,,0,,-5.3322186,1,0,12.45108,2,8,7.212368,13.59299,0,,
405,1990,750,India,29,,Naxalites/PWG,,47,0,-4.3820267,1,3.258096,12.45108,3,8,7.2751374,13.61399,3.4965076,0,0
405,1991,750,India,29,,Naxalites/PWG,,0,0,-4.4510193,1,3.9889841,12.45108,4,8,7.3540616,13.63482,0,1,47
405,1992,750,India,29,,Naxalites/PWG,,0,0,-4.4159284,1,5.8348112,12.45108,5,8,7.3672285,13.65494,0,0,0
405,1993,750,India,29,,Naxalites/PWG,,0,0,-4.2165122,1,5.3278761,12.45108,6,8,7.4092336,13.67374,4.0430512,0,0
405,1994,750,India,29,,Naxalites/PWG,,0,0,-4.3174882,1,4.0604429,12.45108,7,8,7.46206,13.69211,0,0,0
405,1995,750,India,29,,Naxalites/PWG,,0,0,-4.3720765,1,0,12.45108,8,8,7.5113058,13.7101,0,0,0
405,1996,750,India,29,,Naxalites/PWG,,0,0,-4.3720765,1,4.4426508,12.45108,9,9,7.587564,13.72774,0,0,0
405,1997,750,India,29,,Naxalites/PWG,,0,0,-4.6177487,1,4.3944492,12.45108,10,9,7.6276369,13.75315,0,0,0
405,1998,750,India,29,,Naxalites/PWG,,0,0,-4.6697087,1,4.6347289,12.45108,11,9,7.6846876,13.7697,0,0,0
405,1999,750,India,29,,Naxalites/PWG,,0,0,-4.6347709,1,4.6051698,12.45108,12,9,7.7490163,13.79757,0,0,0
405,2000,750,India,29,,Naxalites/PWG,,0,0,-4.5251274,1,5.484797,12.45108,13,9,7.8401713,13.81356,0,0,0
405,2001,750,India,29,,Naxalites/PWG,,0,0,-4.1804471,1,5.2626901,12.45108,14,9,7.8799915,13.82908,0,0,0
405,2002,750,India,29,,Naxalites/PWG,,0,0,-4.1430097,1,5.2417469,12.45108,15,9,7.9320245,13.84984,3.8501475,0,0
405,2003,750,India,29,,Naxalites/PWG,,0,0,-4.3887157,1,4.6051698,12.45108,16,9,7.9816136,13.8655,0,0,0
405,2004,750,India,29,,Naxalites/PWG,,0,0,-4.3954496,1,4.2766662,12.45108,17,9,8.0748138,13.88136,3.5553482,0,0
406,1992,750,India,29,,MCC,,35,,-4.4159284,1,5.8348112,12.45108,0,8,7.3672285,13.65494,0,0,0
406,1993,750,India,29,,MCC,,0,0,-4.2165122,1,5.3278761,12.45108,1,8,7.4092336,13.67374,4.0430512,1,35
406,1994,750,India,29,,MCC,,0,0,-4.3174882,1,4.0604429,12.45108,2,8,7.46206,13.69211,0,0,0
406,1995,750,India,29,,MCC,,0,0,-4.3720765,1,0,12.45108,3,8,7.5113058,13.7101,0,0,0
406,1996,750,India,29,,MCC,,0,0,-4.3720765,1,4.4426508,12.45108,4,9,7.587564,13.72774,0,0,0
406,1997,750,India,29,,MCC,,0,0,-4.6177487,1,4.3944492,12.45108,5,9,7.6276369,13.75315,0,0,0
406,1998,750,India,29,,MCC,,0,0,-4.6697087,1,4.6347289,12.45108,6,9,7.6846876,13.7697,0,0,0
406,1999,750,India,29,,MCC,,42,0,-4.6347709,1,4.6051698,12.45108,7,9,7.7490163,13.79757,0,0,0
406,2000,750,India,29,,MCC,,0,0,-4.5251274,1,5.484797,12.45108,8,9,7.8401713,13.81356,0,1,42
406,2001,750,India,29,,MCC,,0,0,-4.1804471,1,5.2626901,12.45108,9,9,7.8799915,13.82908,0,0,0
406,2002,750,India,29,,MCC,,0,0,-4.1430097,1,5.2417469,12.45108,10,9,7.9320245,13.84984,3.8501475,0,0
406,2003,750,India,29,,MCC,,0,0,-4.3887157,1,4.6051698,12.45108,11,9,7.9816136,13.8655,0,0,0
406,2004,750,India,29,,MCC,,0,0,-4.3954496,1,4.2766662,12.45108,12,9,8.0748138,13.88136,3.5553482,0,0
407,1995,373,Azerbaijan,201,,OPON forces,,0,,-2.9267395,0,3.806663,8.3067427,0,-3,7.9916229,8.9134159,0,0,0
411,1989,700,Afghanistan,137,Russia (Soviet Union),Jamiat-i-Islami,,0,,1.0360919,1,8.3214216,13.17312,14,0,7.3712063,9.5583172,0,,
411,1990,700,Afghanistan,137,,Jamiat-i-Islami,,0,0,1.1157067,1,7.2957349,13.17312,15,-8,7.3132739,9.5712261,0,0,0
411,1991,700,Afghanistan,137,,Jamiat-i-Islami,,0,0,-.23662689,1,8.0824022,13.17312,16,-8,7.2875266,9.5992699,0,0,0
411,1992,700,Afghanistan,137,,Jamiat-i-Islami,,0,0,1.6571693,1,8.3549099,13.17312,17,-8,7.3567777,9.6423178,0,0,0
411,1996,700,Afghanistan,137,,Jamiat-i-Islami,,0,,1.2286655,1,8.0199413,13.17312,20,0,6.7453895,9.8863926,0,0,0
412,1989,700,Afghanistan,137,Russia (Soviet Union),Hezb-i-Islami,,0,,1.0360919,1,8.3214216,13.17312,9,0,7.3712063,9.5583172,0,0,0
412,1990,700,Afghanistan,137,,Hezb-i-Islami,,0,-3.583519,1.1157067,1,7.2957349,13.17312,10,-8,7.3132739,9.5712261,0,0,0
412,1991,700,Afghanistan,137,,Hezb-i-Islami,,0,0,-.23662689,1,8.0824022,13.17312,11,-8,7.2875266,9.5992699,0,0,0
412,1992,700,Afghanistan,137,,Hezb-i-Islami,,0,0,1.6571693,1,8.3549099,13.17312,12,-8,7.3567777,9.6423178,0,0,0
412,1993,700,Afghanistan,137,,Hezb-i-Islami,,0,0,1.0020316,0,8.1406069,13.17312,13,0,7.1370797,9.6974468,0,0,0
412,1994,700,Afghanistan,137,,Hezb-i-Islami,,0,0,1.5616473,0,9.0859098,13.17312,14,0,6.9168935,9.7597322,0,0,0
412,1995,700,Afghanistan,137,,Hezb-i-Islami,,0,0,1.6454484,1,8.5295172,13.17312,15,0,6.8293071,9.8239031,0,0,0
412,2008,,,,,,,0,,,,,,,,,,0,0,0
413,1989,700,Afghanistan,137,Russia (Soviet Union),Hezb-i-Wahdat,,0,,1.0360919,1,8.3214216,13.17312,0,0,7.3712063,9.5583172,0,0,0
413,1990,700,Afghanistan,137,,Hezb-i-Wahdat,,0,-3.583519,1.1157067,1,7.2957349,13.17312,1,-8,7.3132739,9.5712261,0,0,0
413,1991,700,Afghanistan,137,,Hezb-i-Wahdat,,0,0,-.23662689,1,8.0824022,13.17312,2,-8,7.2875266,9.5992699,0,0,0
413,1992,700,Afghanistan,137,,Hezb-i-Wahdat,,0,0,1.6571693,1,8.3549099,13.17312,3,-8,7.3567777,9.6423178,0,0,0
413,1993,700,Afghanistan,137,,Hezb-i-Wahdat,,0,0,1.0020316,0,8.1406069,13.17312,4,0,7.1370797,9.6974468,0,0,0
413,1994,700,Afghanistan,137,,Hezb-i-Wahdat,,0,0,1.5616473,0,9.0859098,13.17312,5,0,6.9168935,9.7597322,0,0,0
413,1995,700,Afghanistan,137,,Hezb-i-Wahdat,,0,0,1.6454484,1,8.5295172,13.17312,6,0,6.8293071,9.8239031,0,0,0
415,1998,702,Tajikistan,200,,Movement for Peace in Tajikistan,,0,,-.98082918,0,6.0520892,11.11159,0,-5,7.0968537,8.7071524,0,0,0
419,1989,666,Israel,37,,PFLP,,0,,-5.0541205,0,4.0073328,10.03072,19,9,9.4152079,8.39886,4.1896548,0,0
419,2001,666,Israel,37,,PFLP,,0,,-1.4475253,1,5.3890719,10.03072,31,10,10.009508,8.7350426,3.6375861,0,0
422,1992,700,Afghanistan,137,,Junbish-i-Milli-yi Islami,,0,,1.6571693,1,8.3549099,13.17312,0,-8,7.3567777,9.6423178,0,0,0
422,1993,700,Afghanistan,137,,Junbish-i-Milli-yi Islami,,0,0,1.0020316,1,8.1406069,13.17312,1,0,7.1370797,9.6974468,0,0,0
422,1994,700,Afghanistan,137,,Junbish-i-Milli-yi Islami,,0,0,1.5616473,1,9.0859098,13.17312,2,0,6.9168935,9.7597322,0,0,0
422,1995,700,Afghanistan,137,,Junbish-i-Milli-yi Islami,,0,0,1.6454484,1,8.5295172,13.17312,3,0,6.8293071,9.8239031,0,0,0
422,1996,700,Afghanistan,137,,Junbish-i-Milli-yi Islami,,0,0,.62252963,1,8.0199413,13.17312,4,0,6.7453895,9.8863926,0,0,0
423,1996,700,Afghanistan,137,,UIFSA,,0,,,1,8.0199413,13.17312,0,0,6.7453895,9.8863926,0,0,0
423,1997,700,Afghanistan,137,,UIFSA,,0,0,.69314712,0,8.2201338,13.17312,1,-7,6.7845025,9.9466906,4.4308167,0,0
423,1998,700,Afghanistan,137,,UIFSA,,0,0,.044451606,0,8.4204617,13.17312,2,-7,6.8878994,10.00478,8.6656132,0,0
423,1999,700,Afghanistan,137,,UIFSA,,0,0,-.095310152,0,8.3670673,13.17312,3,-7,6.9133892,9.9689941,6.1441855,0,0
423,2000,700,Afghanistan,137,,UIFSA,,0,0,-.3184537,0,8.1469984,13.17312,4,-7,6.7575603,9.9952917,4.6821313,0,0
423,2001,700,Afghanistan,137,,UIFSA,"Australia, Canada, France, German Federal Republic, Italy, Japan, Jordan, Netherlands, Poland, Russia (Soviet Union), Turkey, United Kingdom, United States of America",200,0,-1.9924302,0,7.9648509,13.17312,5,-7,6.1698198,10.031,4.9628448,0,0
426,2002,,,,,,,85,,,,,,,,,,3.8286414,0,0
426,2003,,,,,,,39,,,,,,,,,,3.6635616,1,85
426,2004,,,,,,,0,,,,,,,,,,3.4657359,1,39
427,1996,666,Israel,37,,PNA,,0,,-2.1791041,1,4.2046928,10.03072,0,9,9.7901926,8.6206522,4.6347289,0,0
427,2000,666,Israel,37,,PNA,,0,,-1.5404451,1,4.356709,10.03072,4,10,9.9345579,8.7162085,0,0,0
427,2001,666,Israel,37,,PNA,,0,0,-1.4475253,1,5.3890719,10.03072,5,10,10.009508,8.7350426,3.6375861,0,0
427,2002,666,Israel,37,,PNA,,0,0,-1.6274565,1,6.025866,10.03072,6,10,10.00422,8.7701283,3.8286414,0,0
427,2003,666,Israel,37,,PNA,,0,0,-1.5848969,1,5.7301002,10.03072,7,10,9.9891396,8.7902689,3.6635616,0,0
428,1989,,,,,,,0,,,,,,,,,,4.1896548,,
431,1997,500,Uganda,118,,UNRFII,,57,,-1.89712,1,6.7900972,11.43381,1,-4,6.7569089,9.8958588,0,0,0
433,2003,625,Sudan,113,Chad,SLM/A,,0,,-1.0163741,1,7.600903,13.08126,0,-6,7.064682,10.38801,7.4826818,0,0
433,2004,625,Sudan,113,,SLM/A,,0,-1.0986123,-.90445626,1,8.095294,13.08126,1,-6,7.1344604,10.41433,7.8609562,0,0
433,2005,625,Sudan,113,,SLM/A,,63,0,-1.9459102,1,5.0875959,13.08126,2,-6,7.2247534,10.44906,6.0014148,0,0
433,2006,625,Sudan,113,,SLM/A,,0,0,-1.5629178,1,6.9107509,13.08126,3,-4,,10.47438,5.5333896,1,63
433,2007,625,Sudan,113,,SLM/A,,0,0,-2.0149028,1,5.3844948,13.08126,4,-4,,10.49949,4.4886365,0,0
433,2008,625,Sudan,113,,SLM/A,,0,0,-2.0522907,1,6.3952618,13.08126,5,-4,,10.52398,5.2311087,0,0
434,2003,625,Sudan,113,Chad,JEM,,69,,-1.0163741,1,7.600903,13.08126,0,-6,7.064682,10.38801,7.4826818,0,0
434,2004,625,Sudan,113,,JEM,,0,-1.0986123,-.90445626,1,8.095294,13.08126,1,-6,7.1344604,10.41433,7.8609562,1,69
434,2005,625,Sudan,113,,JEM,,0,0,-1.9459102,1,5.0875959,13.08126,2,-6,7.2247534,10.44906,6.0014148,0,0
434,2006,625,Sudan,113,,JEM,,0,0,-1.5629178,1,6.9107509,13.08126,3,-4,,10.47438,5.5333896,0,0
